Well, what happened to her?	Oh, ano'ng nangyari sa kanya?
Last monday, she bought apple from the store.	Noong lunes, bumili sya ng mansanas sa tindahan.
GET OVER YOURSELF!	TIGILAN MO NA ANG KAYABANGAN MO!
My mother bought a fan.	Bumili nanay ko ng pamaypay.
It's more fun in Malta.	Mas masaya sa Malta.
Its because I just finished cleaning the floor.	Kakalinis ko lang kasi ng sahig.
You fainted.	Nahimatay ka.
I want some soup.	Gusto ko ng sabaw.
It is a big shopping area.	Ito ay isang malaking pamimiling lugar.
Why are you so angry at us?	Bakit napakalaki ng galit mo sa amin?
When do we leave?	Kailan tyo umalis?
How proud I felt!	Tuwang-tuwa ako!
It is difficult to give attention to the shortcomings of your friends.	Mahirp bigyang pansin ang mga pangkukulang ng iyong kaibigan.
I live in Mexico.	Nakatira ako sa Mehiko.
We saw many animals in the forest.	Marami kaming nakitang hayop sa gubat.
I showed him the way.	Pinakita ko sakanya ang daan.
They toured France during their vacation.	Sila ay naglibot sa Pransiya noong nagbakasyon sila.
I will drive Tom home.	Ako na ang magmaneho kay Tom pauwi sa bahay.
Can I see the shark?	Pwede ko bang tingnan ang pating?
My big brother drives a nice car.	Maganda ang kotse ng kuya ko.
Do you have any children?	Mayroon ka bang mga anak
She took the other back to her parents house and put it in a cabinet in her bedroom that displayed trinkets she liked.	Kinuha niya ang iba pang pabalik sa bahay ng kanyang mga magulang at inilagay ito sa isang cabinet sa kanyang silid na nagpapakita ng mga bagay na nagustuhan niya.
men fastening the buckles to their high-waisted slacks,.	ang mga kalalakihan na pinapalitan ang mga hebilya sa kanilang abot-baywang na pantalon,.
How much is the cashew?	Magkano ang kasoy?
Where is your house?	Saan ang bahay niyo?
It won't be long before we can travel to Mars.	Hindi na ganun katagal upang makapaglakbay na tayo papuntang Mars.
Pineapples are cheap in the market.	Mura sa palengke ang mga pinya.
That night our proximity to nature almost felt reckless.	Noong gabing iyon ang aming kalapitan sa kalikasan ay halos reckless.
The point is I work harder than anyone else at that company.	Ang punto ko ay ako ang pinakanagtratrabaho ng mabuti kaysa sa lahat sa kompanyang iyon.
Would you like a glass of water?	Gusto mo ba ng isang basong tubig?
If you travel by Shinkansen, it doesn't seem far from Nagoya to Tokyo.	Kapag ikaw ay naglakbay galing Shinkansen, hindi na iyon ganun kalayo sa Nagoya at Tokyo.
Will you be here this coming Monday?	Nandito ka ba sa darating na Lunes?
Nguyain mo nang maayos ang iyong pagkain.	Chew your food properly.
Give me the passport.	Ibigay mo sa akin ang pasaporte.
Just be sure to watch out for other vehicles and pedestrian.	Tignang mabuti lamang ang mga sasakyan at mga taong tumatawid.
He is bigger than me.	Mas malaki sya kesa sa akin.
I live in Finland.	Nakatira ako sa Finland.
We went to a very old palace in Seoul.	Isang matandang palasyo ang aming pinuntahan sa Seoul.
There are a lot of permits needed to allow this.	Maraming kailangan na permit para payagan ito.
What time is my flight?	Anong oras ang aking flight?
This is a book on modern English usage.	Ito ay libro tungkol sa modernong paggamit ng Ingles.
There are some apples in the refrigerator.	Mayroong mga mansanas sa refrigerator.
He still considers those four years the most rewarding of his life.	Isinasaalang-alang pa rin niya ang apat na taon na iyon na pinakamahuhusay sa kanyang buhay.
I have meat.	Wala akong karne.
Nobody laughed.	Walang tumawa.
My patience ran out.	Naubusan ako ng pasensya.
January four is the date of our vacation to Camarines Sur.	Ikaapat ng Enero ang petsa ng bakasyon natin sa Camarines Sur.
Everybody has an opinion on hunting and Im no exception.	Ang lahat ay may opinyon sa pangangaso at ako ay hindi eksepsiyon.
Charades help.	Nakakatulong ang Charades.
April eleven is the date today.	Ikalabing-isa ng Abril ang petsa ngayon.
Would take a picture of me?	Pwede mo ba ako kuhanan nang larawan?
I worried, of course.	Syempre nagalala ako.
Would you like a cup of milk?	Gusto mo ba ng isang tasang gatas?
Would you like coffee or tea?	Gusto mo ba ng kape o tsaa?
All of my prayers were answered by God.	Bawat dalangin ko ay sinagot ng Diyos.
On a clear night you can also enjoy a beautiful starry sky, which is a once-in-a-lifetime experience.	Sa isang malinaw na gabi maaari mo ring tangkilikin ang magandang kalangitan na puno ng bituin, na kung saan ay isang beses-sa-isang-buhay na karanasan.
May I have a napkin, please?	Isang napkin, nga?
What time does the boat leave?	Anong oras aalis ang bangka?
Today is my son's birthday.	Ngayong araw ang kaarawan ng anak kong lalaki.
Being practically connected to our social lives, either online or offline, we often forget how to live outside networking.	Ang pagiging halos konektado sa aming mga buhay panlipunan, alinman sa online o offline, madalas naming kalimutan kung paano mabuhay sa labas ng networking.
It is no use blaming him for the accident now.	Wala ng magagawa ang paninisi mo sa kanya sa aksidente.
My heart is hurt.	Ang puso ko ay nasasaktan.
Do you want to buy ice cream?	Gusto mo bumili ng sorbetes?
Is it true that Tom can swim?	Totoo ba na marunong lumangoy si Tom?
The cat is looking outside the window again.	Dumungaw nanaman ang pusa sa bintana.
It's more fun in Cambodia.	Mas masaya sa Kambodya.
The bed sheet needs to be changed.	Ang sapin sa kama ay kailangang palitan.
November three is the date today.	Ikatlo ng Nobyembre ang petsa ngayon.
I tilted my phone upwards to cut off anybody else on the bridge, before briskly walking back to hail a taxi and adding filters to the picture Id taken.	Ikiniling ko ang aking telepono sa itaas upang putulin ang sinumang iba pa sa tulay, bago ang mabilis na paglalakad pabalik sa pagtanggap ng taxi at pagdaragdag ng mga filter sa larawan na kinuha ko.
Dad doesn't bring his car at Tuesday.	Hindi dinadala ng tatay ko ang kotse pag Martes.
I want to show you the world.	Gusto kong ipakita sa iyo ang mundo.
Tomorrow we will celebrate my teacher's birthday.	Magdidiwang kami bukas sa kaarawan ng guro ko.
He's a good person.	Mabuting tao sya.
Is it August already?	Agosto na ba?
February twenty-eight is the date of our vacation to Camarines Sur.	Ikadalawampu't-walo ng Pebrero ang petsa ng bakasyon natin sa Camarines Sur.
We arrived at the airport three hours before our flight.	Dumating kami sa paliparan tatlong oras bago ang paglipad.
How do you know all these things?	Paano mo nalaman itong mga bagay na ito?
A TEFL (Teaching English as a Foreign Language) qualification provides holders with the chance to work in classrooms from the relative home of France or Spain to faraway lands like Ecuador or Cambodia.	Ang isang kwalipikasyon ng TEFL (Pagtuturo ng Ingles bilang isang Dayuhang Wika) ay nagbibigay ng mga may hawak nito ang pagkakataon na magtrabaho sa mga silid-aralan mula sa pagkahambing na tahanan ng Pransya o Espanya hanggang sa malayong lupain tulad ng Ecuador o Cambodia.
And the most confusing of all, she calls me (boy) and my son (father)lingo that, according to my wife, she picked up in the small town she was raised in.	At ang pinaka-nakakalito sa lahat, tinawag niya ako (lalaki) at ang aking anak na lalaki (ama) -kaya, ayon sa aking asawa, siya ay nakuha sa maliit na bayan na pinalaki niya.
Let us visit the Duty Free shop.	Bisitahin natin ang tindahan ng Duty Free.
I sort of like him.	Medyo gusto ko siya.
Cebu is known for its many beautiful tourist spots.	Ang Cebu ay kilala sa maraming nagagandahang tourist spots.
Can I buy the anchovy?	Pwede ko bang bilhin ang dilis?
I haven't tried.	Hindi ko pa nasubukan.
The recitation of mantras forms a constant backdrop.	Ang pagsasalaysay ng mga mantras ay bumubuo ng isang pare-parehong backdrop.
I live in Sweden.	Nakatira ako sa Suwesya.
He drove to the airport.	Nagmaneho siya papunta sa paliparan.
During Oktoberfest, at the Hofbrauhaus in Munich, the Bavarian waiter handed my friends and me the bill and said in perfect English, This is without tip.	Noong Oktubrefest, sa Hofbrauhaus sa Munich, ibinigay ng Bavarian waiter ang aking mga kaibigan at ako ang bill at sinabi sa perpektong Ingles, "Ito ay walang tip".
The hotel provides a tooth brush.	Ang hotel ay nagbibigay ng sipilyo.
I don't wanna make too much bread.	Ayokong gumawa ng maraming tinapay.
My mother bought bags.	Bumili nanay ko ng mga bag.
What time does the flight from Tagbilaran arrive?	Anong oras darating ang eroplano galing Tagbilaran?
Days before leaving for Seville, where I planned to stay a year, maybe two, to top off my studies, I had qualified as advanced.	Ilang araw bago umalis para sa Seville, kung saan nagplano ako na manatili ng isang taon, marahil dalawa, upang tapusin ang aking pag-aaral, ako ay nakwalipikado bilang "advanced."
Lake Manze Camp made that feeling even deeper.	Ang Lake Manze Camp ay nagbibigay ng mas malalim na damdamin.
Where can we see the moon?	Saan natin puwede makita ang buwan?
Will you visit your friends in Spain?	Bibisitahin mo ba ang mga kaibigan mo sa Spain?
Can I buy the rabbitfish?	Pwede ko bang bilhin ang samaral?
It's good to do it with friends where you wil experience to walk, climb, jump and swim.	Magandang gawin ito kasama ang mga kaibigan kung saan ma eexperience niyo maglakad, umakyat, tumalon at lumangoy.
Paano haluin ang yelo at mantika?	How do you mix ice with oil?
April nine is the date today.	Ikasiyam ng Abril ang petsa ngayon.
Please sit down.	Maupo ka.
I want Tom to know the truth.	Gusto kong malaman ni Tomas ang katotohanan.
The first time she laid eyes on him, she said, (How well dispatched!).	Sa unang pagkakataon na siya ay nakatingin sa kanya, sinabi niya, (Gaano kalaking ipinadala!).
I'll be out of town for a few days.	Wala ako sa bayan nang ilang araw.
he just wanted company and was prepared to prove his loyalty by chasing away other dogs.	gusto niya ng kumpanya at handa na upang patunayan ang kanyang katapatan sa pamamagitan ng paghabol ng iba pang mga aso.
Everything is getting expensive.	Nagiging mahal ang lahat.
What's the room rate?	Ano ang rate ng kuwarto?
There, we tried swimming with the whales.	Doon, nasubukan namin lumangoy kasama ang mga butanding.
it feels like a chance encounter with an old friend.	ito nararamdaman tulad ng isang pagkakataon nakatagpo ko sa isang lumang kaibigan.
Your coming was fast.	Ang bilis ng iyong pagdating.
The bus started to accelerate at almost the same moment I grabbed my backpack from the hold.	Ang bus ay nagsimula nang magpabilis sa halos parehong sandali ko hinugot ang aking backpack mula sa hold.
I wonder who took it.	Sino kaya ang kumuha.
He tripped.	Nadapa siya.
Last tuesday, he bought mango from the store.	Noong martes, bumili sya ng mangga sa tindahan.
Look at me when I talk to you!	Tingnan mo ako pag kinakausap kita!
I know.	Alam ko.
First we had to overcome Hurricane Ophelia, Somalian pirates and Madagascan plague.	Una kami ay nagkaroon ng pagkataon na mapagtagumpayan ang Hurricane Ophelia, Somalian pirates at Madagascan plague.
Astronomy is an expensive hobby.	Mahal na libangan ang astronomiya.
We ate dinner outside under a sky smeared with stars.	Kumain kami ng hapunan sa labas sa ilalim ng langit na may mga bituin.
We're going to travel to Estonia next month.	Kami ay maglalakbay papuntang Estonia sa susunod na buwan.
Another destination was the Hebrew Union College where we got a tour of their records room which included historic religious artifacts from a translated scroll by medieval-era Chinese Jews to a Gutenberg bible.	Ang isa pang patutunguhan ay ang Hebrew Union College kung saan nakapaglakbay kami sa kanilang silid ng rekord na kasama ang makasaysayang relihiyosong artifact mula sa isang isinalin na scroll sa pamamagitan ng medyebal na kapanahunang Intsik Hudyo sa isang Gutenberg bible.
He loves music.	Mahal niya ang musika.
July thirty-one is the date today.	Ikatatlompu't-isa ng Hulyo ang petsa ngayon.
I had learned early on in my sixteen months of around-the-world travel that if I needed help to go to the concierge at a nice hotel.	Natutunan ko nang maaga sa aking labing-anim na buwan ng paglalakbay sa buong mundo na kung kailangan ko ng tulong upang pumunta sa tagapangasiwa sa isang magandang hotel.
Nothing is more pleasant than traveling.	Walang mas maisasaya kaysa sa paglalakbay.
You're more popular than you think.	Mas sikat ka sa akala mo.
How much time do you spend with your spouse?	Gaano katagal kayong nagkakasama ng asawa mo?
I'm very busy.	Marami akong ginagawa.
I wish you were here.	Sana ikaw ay nandito.
August twenty-six is the date of our vacation to Camarines Sur.	Ikadalawampu't-anim ng Agosto ang petsa ng bakasyon natin sa Camarines Sur.
I want you.	Ninanais kita.
How much is the parking fee?	Magkano ang bayad sa paradahan?
Is it December already?	Disyembre na ba?
There are many insects in the room.	Maraming insekto sa kwarto.
January eighteen is the date today.	Ikabing-walo ng Enero ang petsa ngayon.
It is human nature to be bugged by such things.	Kalikasang tao ang maabala ng mga ganoong bagay.
Red is the color of blood.	Pula ang kulay ng dugo.
We toured the major cities.	Naglibot kami sa mga pangunahing lungsod.
I want to go on a vacation next year in Panama.	Gusto ko magbakasyon sa susunod na taon sa Panama.
Let us go to Bataan!	Punta tayo sa Bataan!
Where's the closest restaurant?	Saan ang pinaka malapit na restaurant
What is the name of the street?	Anong pangalan ng kalye?
Why did you buy flowers?	Ba't bumili ka ng bulaklak?
Posh, pompous, and fawning.	Positibo, mapagmataas, at namamalag.
Where would you recommend I visit in Colombia? Niklas asked.	Saan mo irekomenda ang pagbisita ko sa Colombia? Tanong ni Niklas.
The twins look so much alike it's next to impossible to distinguish one from the other.	Sa sobrang magkamukha ng kambal, ang hirap makita ng kaibhan nila.
